Key,german
perkQualityJoeRank3Desc,"Erhöht die Beutestufe je nach Spielerlevel.\nLevel 1-25: Erhöht die Beutestufe um 15.\nLevel 26-50: Erhöht die Beutestufe um 30.\nLevel 51-100: Erhöht Beutelevel um 60.\nLevel 101-150: Erhöht Beutelevel um 90.\nLevel 151-200: Erhöht Beutelevel um 120.\nLevel 201+: Erhöht Beutelevel um 150."
perkQualityJoeRank4Desc,"Erhöht die Beutestufe je nach Spielerlevel.\nLevel 1-25: Erhöht die Beutestufe um 20.\nLevel 26-50: Erhöht die Beutestufe um 40.\nLevel 51-100: Erhöht Beutelevel um 80.\nLevel 101-150: Erhöht Beutelevel um 120.\nLevel 151-200: Erhöht Beutelevel um 160.\nLevel 201+: Erhöht Beutelevel um 200."
perkQualityJoeRank5Desc,"Erhöht die Beutestufe je nach Spielerlevel.\nLevel 1-25: Erhöht die Beutestufe um 25.\nLevel 26-50: Erhöht die Beutestufe um 50.\nLevel 51-100: Erhöht Beutestufe um 100.\nLevel 101-150: Erhöht Beutestufe um 150.\nLevel 151-200: Erhöht Beutestufe um 200.\nLevel 201+: Erhöht Beutestufe um 250."
perkTreasureHunterName,Schatzsucher
perkTreasureHunterDesc,"Arrrgh Mateys! Verbessere deine Kompass-Schatzsuche und werde besser im Finden von Schätzen."
perkTreasureHunterRank1Desc,"Schränkt den Ort des vergrabenen Schatzes um 2 Meter ein."
perkTreasureHunterRank2Desc,Begrenzt den Ort des vergrabenen Schatzes um 3 Meter.
perkTreasureHunterRank3Desc,Begrenzt den Ort des vergrabenen Schatzes um 4 Meter.
perkTreasureHunterRank4Desc,Begrenzt den Ort des vergrabenen Schatzes um 5 Meter.
perkTreasureHunterRank5Desc,"Schränkt den Ort des vergrabenen Schatzes um 6 Meter ein."
perkPummelPeteDesc,Stumpfe Instrumente richten mehr Schaden an und das Schwingen ist mit einer besseren Technik einfacher.
perkPummelPeteName,Pummel-Pete
perkPummelPeteRank1Desc,RoughNeck
perkPummelPeteRank2Desc,Thug
perkPummelPeteRank3Desc,"Große Ligen"
perkPummelPeteRank4Desc,Unten bleiben
perkPummelPeteRank5Desc,Pummel-Pete
perkPummelPeteRank1LongDesc,"Erhöht den Schaden von stumpfen Waffen um 10%. Verringert den Ausdauerverbrauch mit stumpfen Waffen um 10%. 60 % Chance auf Niederschlag beim ersten Angriff."
perkPummelPeteRank2LongDesc,"Erhöht den Schaden von stumpfen Waffen um 20%. Verringert den Ausdauerverbrauch mit stumpfen Waffen um 20%. 70% Chance auf Niederschlag beim primären Angriff."
perkPummelPeteRank3LongDesc,"Erhöht den Schaden von stumpfen Waffen um 30%. Verringert den Ausdauerverbrauch mit stumpfen Waffen um 30%. 80% Chance auf Niederschlag beim ersten Angriff. Erhöht den Schaden bei einem erfolgreichen Angriff um 10%. 20% Chance auf Niederschlag in einer AOE bei einem Power-Angriff."
perkPummelPeteRank4LongDesc,"Erhöht den Schaden von stumpfen Waffen um 40%. Verringert den Ausdauerverbrauch mit stumpfen Waffen um 40%. 90%ige Chance auf Niederschlag beim ersten Angriff. Erhöht den Schaden bei einem erfolgreichen Angriff um 10%. 40% Chance auf Niederschlag in einer AOE bei einem Power-Angriff."
perkPummelPeteRank5LongDesc,"Erhöht den Schaden von stumpfen Waffen um 50%. Verringert den Ausdauerverbrauch mit stumpfen Waffen um 50%. 100%ige Chance auf Niederschlag beim ersten Angriff. Erhöht den Schaden bei einem erfolgreichen Angriff um 10%. 60% Chance auf Niederschlag in einer AOE bei einem Power-Angriff."
perkBreakingAndEnteringName,Einbruch und Eindringen
perkBreakingAndEnteringDesc,"...aber hauptsächlich brechen. Werde besser darin, Türen oder Wände mit einer stumpfen Waffe einzuschlagen."
perkBreakingAndEnteringRank1Desc,"Blockschaden von stumpfen Waffen um 40% erhöhen"
perkBreakingAndEnteringRank2Desc,"Blockschaden von stumpfen Waffen um 80% erhöht"
perkBreakingAndEnteringRank3Desc,"Blockschaden von stumpfen Waffen um 120% erhöhen"
perkBreakingAndEnteringRank4Desc,"Blockschaden von stumpfen Waffen um 160% erhöhen"
perkBreakingAndEnteringRank5Desc,"Erhöht den Blockschaden von stumpfen Waffen um 200%. Verringert den Schutz von Landansprüchen um 20%."
perkKnifeGuyName,Messerkerl
perkKnifeGuyDesc,"Er ist ein echter Messertyp. Verursache mehr Schaden mit Klingen und steche mit jedem Rang länger zu."
perkKnifeGuyRank1Desc,"Erhöht den Schaden von Klingenwaffen um 10% Verringert den Ausdauerverbrauch mit Klingenwaffen um 10% Erhöht die Erntezahl um 10% Erhöht den Schaden mit Klingenwaffen bei Kopfangriffen um 10% Erhöht die Enthauptungschance um 5%"
perkKnifeGuyRank2Desc,"Erhöht den Schaden von Klingenwaffen um 20% Verringert den Ausdauerverbrauch mit Klingenwaffen um 20% Erhöht die Anzahl der Ernten um 15%."
perkKnifeGuyRank3Desc,"Erhöht den Schaden von Klingenwaffen um 30 % Verringert den Ausdauerverbrauch mit Klingenwaffen um 30 % Erhöht die Erntezahl um 20 % Erhöht den Schaden von Klingenwaffen bei Kopfangriffen um 20 % Erhöht die Enthauptungschance um 10"
perkKnifeGuyRank4Desc,"Erhöht den Schaden von Klingenwaffen um 40% Verringert den Ausdauerverbrauch mit Klingenwaffen um 40% Erhöht die Erntemenge um 25%."
perkKnifeGuyRank5Desc,"Erhöht den Schaden von Klingenwaffen um 50% Verringert den Ausdauerverbrauch mit Klingenwaffen um 50% Erhöht die Anzahl der Ernten um 30% Erhöht den Schaden mit Klingenwaffen bei Kopfangriffen um 30% Erhöht die Enthauptungschance um 15%"
perkKnifeGuyRank1ShortDesc,Messertyp 1
perkKnifeGuyRank2ShortDesc,Messertyp 2
perkKnifeGuyRank3ShortDesc,Messertyp 3
perkKnifeGuyRank4ShortDesc,Messertyp 4
perkKnifeGuyRank5ShortDesc,Messertyp 5
perkMiner69rDesc,"Maximieren Sie Ihren Abbau, indem Sie den Blockschaden erhöhen, um Felsen und Bäume schneller zu Fall zu bringen."
perkMiner69rName,"Bergmann 69'er"
perkMiner69rRank1Desc,Werkzeugzange
perkMiner69rRank2Desc,Johnny Newcome
perkMiner69rRank3Desc,Muckman
perkMiner69rRank4Desc,Boulder Buster
perkMiner69rRank5Desc,"Bergmann 69'er"
perkMiner69rRank1LongDesc,"Erhöhen Sie den Schaden von Bergbauwerkzeugen an Blöcken um 20% Verringern Sie den Ausdauerverbrauch mit Bergbauwerkzeugen um 10% Erhöhen Sie die Erntemenge mit Bergbauwerkzeugen um 20%."
perkMiner69rRank2LongDesc,"Erhöht den Schaden von Bergbauwerkzeugen an Blöcken um 40% Verringert den Ausdauerverbrauch mit Bergbauwerkzeugen um 20% Erhöht die Anzahl der Ernten mit Bergbauwerkzeugen um 40%"
perkMiner69rRank3LongDesc,"Erhöhen Sie den Schaden von Bergbauwerkzeugen an Blöcken um 60% Verringern Sie den Ausdauerverbrauch mit Bergbauwerkzeugen um 30% Erhöhen Sie die Erntemenge mit Bergbauwerkzeugen um 60%"
perkMiner69rRank4LongDesc,"Erhöhen Sie den Schaden von Bergbauwerkzeugen an Blöcken um 80% Verringern Sie den Ausdauerverbrauch mit Bergbauwerkzeugen um 40% Erhöhen Sie die Erntemenge mit Bergbauwerkzeugen um 80%"
perkMiner69rRank5LongDesc,"Erhöhen Sie den Schaden von Bergbauwerkzeugen an Blöcken um 100% Verringern Sie den Ausdauerverbrauch mit Bergbauwerkzeugen um 50% Erhöhen Sie die Erntemenge mit Bergbauwerkzeugen um 100%."
perkTheOutlawName,"Der Geächtete"
perkTheOutlawDesc,"Schlichtet eure Streitigkeiten auf die alte Weise. Es ist ja schließlich die Apokalypse."
perkTheOutlawRank1Desc,"Erhöht die Feuerrate für Handfeuerwaffen um 15%. Sie lassen sich 10% schneller nachladen. Erhöht den Schaden um 10% Erhöht den Schaden mit Pistolenwaffen bei Kopfangriffen um 10% Erhöht die Chance auf Enthauptung um 5%."
perkTheOutlawRank2Desc,"Erhöht die Feuerrate für Handfeuerwaffen um 20%. Sie werden 15% schneller nachgeladen. Erhöht den Schaden um 20%."
perkTheOutlawRank3Desc,"Erhöht die Feuerrate für Handfeuerwaffen um 25%. Sie lassen sich 20% schneller nachladen. Erhöht den Schaden um 30% Erhöht den Schaden mit Pistolenwaffen bei Kopfangriffen um 20% Erhöht die Chance auf Enthauptung um 10%."
perkTheOutlawRank4Desc,"Erhöht die Feuerrate für Handfeuerwaffen um 30%. Sie lassen sich 25% schneller nachladen. Erhöht den Schaden um 40%."
perkTheOutlawRank5Desc,"Erhöht die Feuerrate für Handfeuerwaffen um 35%. Lädt sie 30% schneller nach. Erhöht den Schaden um 50% Erhöht den Schaden mit Pistolenwaffen bei Kopfangriffen um 30% Erhöht die Chance auf Enthauptung um 15%."
perkTheOutlawRank1ShortDesc,"Der Geächtete 1"
perkTheOutlawRank2ShortDesc,"Der Geächtete 2"
perkTheOutlawRank3ShortDesc,"Der Geächtete 3"
perkTheOutlawRank4ShortDesc,"Der Geächtete 4"
perkTheOutlawRank5ShortDesc,"Der Geächtete 5"
perkBoomStickName,Boom Stick
perkBoomStickDesc,Das... ist mein BOOM STICK!
perkBoomStickRank1Desc,"Erhöht die Feuerrate für Schrotflinten um 15%. Sie lassen sich 10% schneller nachladen. Erhöht den Schaden um 10% Erhöht den Schaden mit Schrotflintenwaffen bei Kopfangriffen um 10% Erhöht die Chance auf Enthauptung um 5%."
perkBoomStickRank2Desc,"Erhöht die Feuerrate für Schrotflinten um 20%. Sie werden 15% schneller nachgeladen. Erhöht den Schaden um 20%."
perkBoomStickRank3Desc,"Erhöht die Feuerrate für Schrotflinten um 25%. Sie lassen sich 20% schneller nachladen. Erhöht den Schaden um 30% Erhöht den Schaden mit Schrotflintenwaffen bei Kopfangriffen um 20% Erhöht die Chance auf Enthauptung um 10%."
perkBoomStickRank4Desc,"Erhöht die Feuerrate für Schrotflinten um 30%. Sie lassen sich 25% schneller nachladen. Erhöht den Schaden um 40%."
perkBoomStickRank5Desc,"Erhöht die Feuerrate für Schrotflinten um 35%. Sie lassen sich 30% schneller nachladen. Erhöht den Schaden um 50% Erhöht den Schaden mit Schrotflintenwaffen bei Kopfangriffen um 30% Erhöht die Chance auf Enthauptung um 15%."
perkBoomStickRank1ShortDesc,Boom Stick 1
perkBoomStickRank2ShortDesc,Boom Stick 2
perkBoomStickRank3ShortDesc,Boom Stick 3
perkBoomStickRank4ShortDesc,Boom Stick 4
perkBoomStickRank5ShortDesc,Boom Stick 5
perkBetterLeadThanDeadName,Besser Blei als tot
perkBetterLeadThanDeadDesc,"Wer braucht schon Genauigkeit, wenn man sprühen und beten kann?"
perkBetterLeadThanDeadRank1Desc,"Erhöht die Feuerrate für automatische Waffen um 15%. Sie lassen sich 10% schneller nachladen. Erhöht den Schaden um 10% Erhöht den Schaden mit automatischen Waffen bei Kopfangriffen um 5% Erhöht die Chance auf Enthauptung um 5%."
perkBetterLeadThanDeadRank2Desc,"Erhöht die Feuerrate für automatische Waffen um 20%. Sie werden 15% schneller nachgeladen. Erhöht den Schaden um 20%."
perkBetterLeadThanDeadRank3Desc,"Erhöht die Feuerrate für automatische Waffen um 25%. Sie lassen sich 20% schneller nachladen. Erhöht den Schaden um 30% Erhöht den Schaden mit automatischen Waffen bei Kopfangriffen um 10% Erhöht die Chance auf Enthauptung um 10%."
perkBetterLeadThanDeadRank4Desc,"Erhöht die Feuerrate für automatische Waffen um 30%. Sie lassen sich 25% schneller nachladen. Erhöht den Schaden um 40%."
perkBetterLeadThanDeadRank5Desc,"Erhöht die Feuerrate für automatische Waffen um 35%. Sie lassen sich 30% schneller nachladen. Erhöht den Schaden um 50% Erhöht den Schaden mit automatischen Waffen bei Kopfangriffen um 15% Erhöht die Chance auf Enthauptung um 15%."
perkBetterLeadThanDeadRank1ShortDesc,Besser Blei als tot 1
perkBetterLeadThanDeadRank2ShortDesc,"Besser in Führung als tot 2"
perkBetterLeadThanDeadRank3ShortDesc,"Besser in Führung als tot 3"
perkBetterLeadThanDeadRank4ShortDesc,"Besser führen als sterben 4"
perkBetterLeadThanDeadRank5ShortDesc,"Besser führen als tot 5"
perkRobinHoodName,Robin Hood
perkRobinHoodDesc,"Der Banditenfürst der Wälder. Sie können dich nicht einholen, wenn sie langsamer sind als du."
perkRobinHoodRank1Desc,"Lädt Bögen 10% schneller nach. Erhöht den Schaden um 10%. Erhöht den Schaden mit Bogenwaffen bei Kopfangriffen um 10%. Erhöht die Chance auf Enthauptung um 5%. Erhöht die Schusszahl pro Minute um 25%."
perkRobinHoodRank2Desc,"Lädt Bögen 15% schneller nach. Erhöht den Schaden um 20%."
perkRobinHoodRank3Desc,"Lädt Bögen 20% schneller nach. Erhöht den Schaden um 30%.  50% Chance, das Ziel zu betäuben. Erhöht den Schaden mit Bogenwaffen bei Kopfangriffen um 20%. Erhöht die Chance auf Enthauptung um 10%. Erhöht die Schusszahl pro Minute um 50%."
perkRobinHoodRank4Desc,"Lädt Bögen 25% schneller nach. Erhöht den Schaden um 40%. 65% Chance, das Ziel zu betäuben."
perkRobinHoodRank5Desc,"Lädt Bögen 30% schneller nach. Erhöht den Schaden um 50%.  80%ige Chance, das Ziel zu betäuben. 50%ige Chance, das Ziel zu verkrüppeln. Erhöht den Schaden mit Bogenwaffen bei Kopfangriffen um 30%. Erhöht die Chance auf Enthauptung um 15%. Erhöht die Schusszahl pro Minute um 75%."
perkRobinHoodRank1ShortDesc,Robin Hood 1
perkRobinHoodRank2ShortDesc,Robin Hood 2
perkRobinHoodRank3ShortDesc,Robin Hood 3
perkRobinHoodRank4ShortDesc,Robin Hood 4
perkRobinHoodRank5ShortDesc,Robin Hood 5
perkThisIsMyRifleName,Das ist mein Gewehr
perkThisIsMyRifleDesc,"Dies ist mein Gewehr. Es gibt viele wie es, aber dieses macht mehr Schaden, schießt schneller und lädt schneller mit jedem Rang."
perkThisIsMyRifleRank1Desc,"Erhöht die Feuerrate für Gewehre um 15%. Sie werden 10% schneller nachgeladen. Erhöht den Schaden um 10% Erhöht den Schaden mit Gewehren bei Kopfangriffen um 10% Erhöht die Chance auf Enthauptung um 5% Erhöht die Reichweite um 10%."
perkThisIsMyRifleRank2Desc,"Erhöht die Feuerrate für Gewehre um 20%. Sie werden 15% schneller nachgeladen. Erhöht den Schaden um 20%."
perkThisIsMyRifleRank3Desc,"Erhöht die Feuerrate für Gewehre um 25%. Sie lassen sich 20% schneller nachladen. Erhöht den Schaden um 30% Erhöht den Schaden mit Gewehren bei Kopfangriffen um 20% Erhöht die Chance auf Enthauptung um 10% Erhöht die Reichweite um 20%."
perkThisIsMyRifleRank4Desc,"Erhöht die Feuerrate für Gewehre um 30%. Sie lassen sich 25% schneller nachladen. Erhöht den Schaden um 40%."
perkThisIsMyRifleRank5Desc,"Erhöht die Feuerrate für Gewehre um 35%. Lädt sie 30% schneller nach. Erhöht den Schaden um 50% Erhöht den Schaden mit Gewehren bei Kopfangriffen um 30% Erhöht die Chance auf Enthauptung um 15% Erhöht die Reichweite um 30%."
perkDeadEyeDesc,"Spezialisieren Sie sich darauf, mit dem Gewehr genau zu zielen und Ihr Ziel mit einer gekonnt platzierten Kugel zu töten. Ein Schuss, eine Tötung."
perkDeadEyeName,Totes Auge
perkDeadEyeRank1Desc,Pot Shot
perkDeadEyeRank2Desc,"Gewehrschütze"
perkDeadEyeRank3Desc,"Scharfschütze"
perkDeadEyeRank4Desc,"Scharfschütze"
perkDeadEyeRank5Desc,Totes Auge
perkCraftArmorName,"Herstellung von Rüstungen"
perkCraftArmorDesc,"Du willst eine bessere Rüstung herstellen? Dann ist dies der richtige Vorteil für dich."
perkCraftArmorRank1Desc,"Handwerksstufe: 11 für Rüstungen. Verringert die Herstellungszeit um 1%. Rüstungen unter Qualität 11 werden bei der Reparatur nicht mehr abgebaut."
perkCraftArmorRank2Desc,"Handwerksstufe: 21 für Rüstung. Verringert die Herstellungszeit um 2%. Rüstungen unter Qualität 21 werden bei der Reparatur nicht mehr abgebaut."
perkCraftArmorRank3Desc,"Stufe des Handwerks: 31 für Rüstung. Verringert die Herstellungszeit um 3%. Rüstungen unter Qualität 31 werden bei der Reparatur nicht mehr abgebaut."
perkCraftArmorRank4Desc,"Stufe des Handwerks: 41 für Rüstung. Verringert die Herstellungszeit um 4%. Rüstungen unter Qualität 41 werden bei der Reparatur nicht mehr abgebaut."
perkCraftArmorRank5Desc,"Stufe des Handwerks: 51 für Rüstungen. Verringert die Herstellungszeit um 5%. Rüstungen unter Qualität 51 werden bei der Reparatur nicht mehr abgebaut."
perkCraftGunsName,Waffenhandwerk
perkCraftGunsDesc,"Sie wollen bessere Waffen herstellen? Dann ist dies die richtige Vergünstigung für Sie."
perkCraftGunsRank1Desc,"Handwerksstufe: 11 für Pistolen. Verringert die Zeit für die Herstellung um 1%. Waffen unter Qualität 11 werden bei der Reparatur nicht mehr abgebaut."
perkCraftGunsRank2Desc,"Handwerksstufe: 21 für Pistolen. Verringert die Handwerkszeit um 2%. Waffen unter Qualität 21 werden bei der Reparatur nicht mehr abgebaut."
perkCraftGunsRank3Desc,"Handwerksstufe: 31 für Pistolen. Verringert die Handwerkszeit um 3%. Waffen unter Qualität 31 werden bei der Reparatur nicht mehr abgebaut."
perkCraftGunsRank4Desc,"Handwerksstufe: 41 für Pistolen. Verringert die Handwerkszeit um 4%. Waffen unter Qualität 41 werden bei der Reparatur nicht mehr abgebaut."
perkCraftGunsRank5Desc,"Handwerksstufe: 51 für Pistolen. Verringert die Handwerkszeit um 5%. Waffen unter Qualität 51 werden bei der Reparatur nicht mehr abgebaut."
perkCraftScienceName,Wissenschaft Crafting
perkCraftScienceDesc,"Sie möchten Fahrzeuge von besserer Qualität herstellen? Dann ist dies die richtige Vergünstigung für dich. Schaltet auch das Mod-Crafting frei."
perkCraftScienceRank1Desc,Schaltet das T1-Mod-Crafting frei. Verringert die Handwerkszeit um 1%.
perkCraftScienceRank2Desc,Verringerung der Bearbeitungszeit um 2%
perkCraftScienceRank3Desc,Schaltet das T2-Mod-Crafting frei. Verringert die Handwerkszeit um 3%.
perkCraftScienceRank4Desc,Verringerung der Bastelzeit um 4%
perkCraftScienceRank5Desc,Schaltet das T3-Mod-Crafting frei. Verringert die Handwerkszeit um 5%.
perkCraftToolsName,Werkzeug-Basteln
perkCraftToolsDesc,"Sie wollen bessere Qualitätswerkzeuge herstellen? Dann ist dies die richtige Vergünstigung für Sie."
perkCraftToolsRank1Desc,"Handwerksstufe: 11 für Werkzeuge. Verringert die Handwerkszeit um 1%. Werkzeuge unter Qualität 11 werden bei der Reparatur nicht mehr abgebaut."
perkCraftToolsRank2Desc,"Handwerksstufe: 21 für Werkzeuge. Verringert die Handwerkszeit um 2%. Werkzeuge unter Qualität 21 werden bei der Reparatur nicht mehr abgebaut."
perkCraftToolsRank3Desc,"Stufe des Handwerks: 31 für Werkzeuge. Verringert die Handwerkszeit um 3%. Werkzeuge unter Qualität 31 werden bei der Reparatur nicht mehr abgebaut."
perkCraftToolsRank4Desc,"Stufe des Handwerks: 41 für Werkzeuge. Verringert die Handwerkszeit um 4%. Werkzeuge unter Qualität 41 werden bei der Reparatur nicht mehr abgebaut."
perkCraftToolsRank5Desc,"Stufe des Handwerks: 51 für Werkzeuge. Verringert die Handwerkszeit um 5%. Werkzeuge unter Qualität 51 werden bei der Reparatur nicht mehr abgebaut."
perkCraftWeaponsName,Waffenhandwerk
perkCraftWeaponsDesc,"Willst du bessere Nahkampfwaffen und Bögen herstellen? Dann ist dies der richtige Vorteil für dich."
perkCraftWeaponsRank1Desc,"Handwerksstufe: 11 für Nahkampfwaffen und Bögen. Verringert die Handwerkszeit um 1%. Nahkampfwaffen und Bögen unter Qualität 11 werden bei der Reparatur nicht mehr abgebaut."
perkCraftWeaponsRank2Desc,"Handwerksstufe: 21 für Nahkampfwaffen und Bögen. Verringert die Handwerkszeit um 2%. Nahkampfwaffen und Bögen unter Stufe 21 werden bei Reparaturen nicht mehr abgebaut."
perkCraftWeaponsRank3Desc,"Stufe des Handwerks: 31 für Nahkampfwaffen und Bögen. Verringert die Handwerkszeit um 3%. Nahkampfwaffen und Bögen unter Qualität 31 werden bei der Reparatur nicht mehr verschlechtert."
perkCraftWeaponsRank4Desc,"Stufe des Handwerks: 41 für Nahkampfwaffen und Bögen. Verringert die Handwerkszeit um 4%. Nahkampfwaffen und Bögen unter Qualität 41 werden bei der Reparatur nicht mehr abgebaut."
perkCraftWeaponsRank5Desc,"Stufe des Handwerks: 51 für Nahkampfwaffen und Bögen. Verringert die Handwerkszeit um 5%. Nahkampfwaffen und Bögen unter Stufe 51 werden bei Reparaturen nicht mehr abgebaut."
perkQuickerCraftingName,Schnelleres Crafting
perkQuickerCraftingDesc,"Wenn man Dinge schneller macht, spart man Zeit, und Zeit ist in der Apokalypse kostbar."
perkQuickerCraftingRank1Desc,"Verringerung der Zeit für das Basteln und Verschrotten um 10"
perkQuickerCraftingRank2Desc,"Verringerung der Zeit für das Basteln und Verschrotten um 20"
perkQuickerCraftingRank3Desc,"Verringerung der Zeit für das Basteln und Verschrotten um 30"
perkQuickerCraftingRank1NameDesc,Flinker Bastler
perkQuickerCraftingRank2NameDesc,Speedy Crafter
perkQuickerCraftingRank3NameDesc,Jazz Hands Crafter
perkLockPickingDesc,"Lernen Sie, Schlösser schneller zu knacken und weniger Dietriche abzubrechen."
perkLockPickingName,Lock Picking
perkLockPickingRank1Desc,Amateur
perkLockPickingRank1LongDesc,"Du fängst an, diesen Scheiß zu lernen. Du kannst Schlösser 10 % schneller knacken und hast eine 15 % geringere Chance, Dietriche abzubrechen. Lockpicks herstellen."
perkLockPickingRank2Desc,Einbrecher
perkLockPickingRank2LongDesc,"Du fängst an, dir einen Namen zu machen. Du kannst Schlösser 20 % schneller knacken und hast eine um 30 % geringere Chance, Dietriche abzubrechen."
perkLockPickingRank3Desc,Schloss Smith
perkLockPickingRank3LongDesc,"Du wirst immer besser in diesem Bereich. Du kannst Schlösser 30 % schneller knacken und hast eine 45 % geringere Chance, Dietriche zu zerbrechen."
